deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps,image_size_mb,state_management,cold_start_rate_pct,cold_start_duration_ms,alb_lcu_cost_usd,estimated_cost_usd,invocation_frequency_numeric,duration_tier_numeric,log_invocations,sustained_load,arch_enterprise-microservice,arch_event-driven-api,arch_ml-inference,platform_is_lambda
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,12,10k,0.5,large,2026-05-09 17:43:26.069464+00:00,630,0,0.0,2285.92,2737.07,3008.45,2327.72,0.1167,50,0,0.0,0.0,2.64e-05,0.037054,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,12,10k,0.5,large,2026-05-09 17:44:02.107614+00:00,629,0,0.0,976.47,1001.92,1020.55,976.0,0.1165,50,0,0.0,0.0,2.643e-05,0.148136,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,12,10k,0.5,large,2026-05-09 17:47:04.335224+00:00,615,0,0.0,86.57,110.0,126.99,94.67,0.1139,250,0,0.1626,1610.32,0.0,0.000608,10000,5000,9.210340371976184,50.0,0,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,12,10k,0.5,large,2026-05-09 17:47:31.655007+00:00,624,0,0.0,1315.29,1347.09,1425.87,1317.07,0.1156,250,0,0.0,0.0,2.652e-05,0.148137,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,12,10k,0.5,large,2026-05-09 17:48:52.894723+00:00,630,0,0.0,41.14,51.94,57.47,43.08,0.1167,50,1,0.0,0.0,0.0,0.000352,10000,5000,9.210340371976184,50.0,1,0,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,12,10k,0.5,large,2026-05-09 17:49:37.815531+00:00,619,0,0.0,309.72,336.26,366.07,320.17,0.1146,250,0,0.0,0.0,0.0,0.001775,10000,5000,9.210340371976184,50.0,0,0,1,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,12,10k,0.5,large,2026-05-09 17:50:57.086880+00:00,621,0,0.0,68.04,82.94,100.15,71.16,0.115,50,0,0.0,0.0,0.0,0.000492,10000,5000,9.210340371976184,50.0,0,1,0,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,12,10k,0.5,large,2026-05-09 17:53:10.550836+00:00,648,0,0.0,120.24,158.42,192.43,123.23,0.12,250,0,0.0,0.0,2.637e-05,0.037054,10000,5000,9.210340371976184,50.0,0,1,0,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,12,10k,0.5,large,2026-05-09 17:54:55.433187+00:00,619,0,0.0,67.71,83.96,95.16,71.05,0.1146,250,0,0.0,0.0,0.0,0.00159,10000,5000,9.210340371976184,50.0,0,1,0,1
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,12,10k,0.5,large,2026-05-09 17:56:25.037923+00:00,626,0,0.0,1087.4,1144.58,1172.01,1088.05,0.1159,250,0,0.0,0.0,2.617e-05,0.148136,10000,5000,9.210340371976184,50.0,0,0,1,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,12,10k,0.5,large,2026-05-09 18:04:22.368474+00:00,596,0,0.0,5.81,9.61,18.91,6.45,0.1104,250,1,0.0,0.0,2.563e-05,0.037053,10000,5000,9.210340371976184,50.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,12,10k,0.5,large,2026-05-09 18:04:32.533731+00:00,632,0,0.0,8.81,12.91,33.95,9.97,0.117,50,1,0.0,0.0,2.563e-05,0.037053,10000,5000,9.210340371976184,50.0,1,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,12,10k,0.5,large,2026-05-09 18:15:07.762971+00:00,636,0,0.0,86.29,109.1,122.32,90.25,0.1178,50,0,0.1572,1487.06,0.0,0.000606,10000,5000,9.210340371976184,50.0,0,0,0,1
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,12,10k,0.5,large,2026-05-09 18:18:50.034157+00:00,615,0,0.0,7.58,10.53,29.48,8.44,0.1139,250,1,0.0,0.0,2.533e-05,0.148135,10000,5000,9.210340371976184,50.0,1,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,12,10k,0.5,large,2026-05-09 18:27:49.535709+00:00,640,0,0.0,105.47,152.56,238.14,115.6,0.1185,50,0,0.0,0.0,2.557e-05,0.037053,10000,5000,9.210340371976184,50.0,0,1,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,12,10k,0.5,large,2026-05-09 18:35:19.797874+00:00,625,0,0.0,110.59,127.59,142.23,119.84,0.1157,50,0,0.16,4242.05,0.0,0.002622,10000,5000,9.210340371976184,50.0,0,0,1,1
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,12,10k,0.5,large,2026-05-09 18:44:46.511965+00:00,644,0,0.0,77.68,89.85,112.78,79.3,0.1193,250,0,0.0,0.0,2.515e-05,0.148135,10000,5000,9.210340371976184,50.0,0,1,0,0
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,12,10k,0.5,large,2026-05-09 19:12:57.204630+00:00,636,0,0.0,112.18,128.71,140.31,121.82,0.1178,250,0,0.1572,4587.5,0.0,0.00271,10000,5000,9.210340371976184,50.0,0,0,1,1
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,13,10k,2.0,small,2026-05-09 19:13:27.652206+00:00,545,0,0.0,42.04,70.73,98.67,46.02,0.1009,250,0,0.0,0.0,2.482e-05,0.037052,10000,500,9.210340371976184,5.0,0,0,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,13,10k,2.0,small,2026-05-09 19:16:10.825675+00:00,628,0,0.0,40.21,51.81,61.54,42.65,0.1163,250,1,0.1592,358.66,0.0,0.001018,10000,500,9.210340371976184,5.0,1,0,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,13,10k,2.0,small,2026-05-09 19:20:38.502591+00:00,584,0,0.0,76.5,103.28,116.39,82.38,0.1081,250,0,0.0,0.0,0.0,0.00172,10000,500,9.210340371976184,5.0,0,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,13,10k,2.0,small,2026-05-09 19:21:12.160102+00:00,575,0,0.0,67.72,101.03,113.06,72.75,0.1065,250,0,0.1739,701.0,0.0,0.000464,10000,500,9.210340371976184,5.0,0,1,0,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,13,10k,2.0,small,2026-05-09 19:22:16.456626+00:00,628,0,0.0,31.09,44.05,48.16,32.17,0.1163,50,0,0.0,0.0,2.56e-05,0.148136,10000,500,9.210340371976184,5.0,0,1,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,13,10k,2.0,small,2026-05-09 19:24:12.544433+00:00,673,0,0.0,77.23,102.8,115.75,82.21,0.1246,50,0,0.1486,1780.76,0.0,0.001979,10000,500,9.210340371976184,5.0,0,0,0,1
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,13,10k,2.0,small,2026-05-09 19:25:10.837226+00:00,595,0,0.0,66.51,101.34,227.18,74.81,0.1102,50,0,0.0,0.0,2.577e-05,0.037053,10000,500,9.210340371976184,5.0,0,0,1,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,13,10k,2.0,small,2026-05-09 19:28:27.157926+00:00,644,0,0.0,41.79,71.18,119.87,45.66,0.1193,50,0,0.0,0.0,2.612e-05,0.037054,10000,500,9.210340371976184,5.0,0,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,13,10k,2.0,small,2026-05-09 19:29:11.118795+00:00,634,0,0.0,35.64,51.47,57.95,36.75,0.1174,50,0,0.0,0.0,2.614e-05,0.148136,10000,500,9.210340371976184,5.0,0,0,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,13,10k,2.0,small,2026-05-09 19:32:07.469641+00:00,554,0,0.0,86.17,130.43,145.79,93.89,0.1026,250,0,0.1805,1417.22,0.0,0.000544,10000,500,9.210340371976184,5.0,0,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,13,10k,2.0,small,2026-05-09 19:32:48.654416+00:00,597,0,0.0,39.42,59.97,68.12,41.26,0.1106,250,0,0.0,0.0,2.624e-05,0.148136,10000,500,9.210340371976184,5.0,0,0,0,0
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,13,10k,2.0,small,2026-05-09 19:33:56.055739+00:00,600,0,0.0,40.27,50.57,56.83,42.5,0.1111,50,1,0.0,0.0,0.0,0.000333,10000,500,9.210340371976184,5.0,1,0,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,13,10k,2.0,small,2026-05-09 19:34:38.052996+00:00,620,0,0.0,320.04,353.13,374.02,333.4,0.1148,250,0,0.0,0.0,0.0,0.001847,10000,500,9.210340371976184,5.0,0,0,1,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,13,10k,2.0,small,2026-05-09 19:35:58.520075+00:00,590,0,0.0,68.08,103.48,115.78,73.45,0.1093,50,0,0.0,0.0,0.0,0.000479,10000,500,9.210340371976184,5.0,0,1,0,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,13,10k,2.0,small,2026-05-09 19:38:17.787978+00:00,631,0,0.0,33.92,52.52,58.56,35.88,0.1169,250,0,0.0,0.0,2.625e-05,0.037054,10000,500,9.210340371976184,5.0,0,1,0,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,13,10k,2.0,small,2026-05-09 19:40:07.774805+00:00,571,0,0.0,68.56,89.97,104.31,72.33,0.1057,250,0,0.1751,717.04,0.0,0.001491,10000,500,9.210340371976184,5.0,0,1,0,1
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,13,10k,2.0,small,2026-05-09 19:41:26.151544+00:00,624,0,0.0,54.97,71.68,75.43,56.43,0.1156,250,0,0.0,0.0,2.603e-05,0.148136,10000,500,9.210340371976184,5.0,0,0,1,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,13,10k,2.0,small,2026-05-09 19:49:24.640927+00:00,648,0,0.0,6.0,10.77,16.51,6.59,0.12,250,1,0.0,0.0,2.554e-05,0.037053,10000,500,9.210340371976184,5.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,13,10k,2.0,small,2026-05-09 19:49:35.519656+00:00,626,0,0.0,8.35,10.54,15.63,8.71,0.1159,50,1,0.0,0.0,2.554e-05,0.037053,10000,500,9.210340371976184,5.0,1,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,13,10k,2.0,small,2026-05-09 20:00:14.596737+00:00,574,0,0.0,83.83,125.07,137.86,92.38,0.1063,50,0,0.1742,1352.18,0.0,0.000557,10000,500,9.210340371976184,5.0,0,0,0,1
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,13,10k,2.0,small,2026-05-09 20:03:55.223150+00:00,635,0,0.0,7.25,9.28,11.84,7.47,0.1176,250,1,0.0,0.0,2.514e-05,0.148135,10000,500,9.210340371976184,5.0,1,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,13,10k,2.0,small,2026-05-09 20:12:53.707837+00:00,625,0,0.0,35.53,54.55,61.42,37.31,0.1157,50,0,0.0,0.0,2.547e-05,0.037053,10000,500,9.210340371976184,5.0,0,1,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,13,10k,2.0,small,2026-05-09 20:20:32.346552+00:00,653,0,0.0,114.77,136.6,148.26,123.36,0.1209,50,0,0.0,0.0,0.0,0.002816,10000,500,9.210340371976184,5.0,0,0,1,1
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,13,10k,2.0,small,2026-05-09 20:30:00.121285+00:00,605,0,0.0,32.79,46.33,50.69,33.9,0.112,250,0,0.0,0.0,2.513e-05,0.148135,10000,500,9.210340371976184,5.0,0,1,0,0
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,13,10k,2.0,small,2026-05-09 20:57:58.206214+00:00,723,0,0.0,111.85,131.23,143.78,119.79,0.1339,250,0,0.1383,4466.31,0.0,0.003032,10000,500,9.210340371976184,5.0,0,0,1,1
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,14,10k,2.0,medium,2026-05-09 20:58:47.676224+00:00,786,0,0.0,222.46,277.23,406.51,232.34,0.1456,250,0,0.0,0.0,2.592e-05,0.037053,10000,2000,9.210340371976184,20.0,0,0,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,14,10k,2.0,medium,2026-05-09 21:01:32.600290+00:00,603,0,0.0,40.26,53.08,59.81,42.45,0.1117,250,1,0.0,0.0,0.0,0.000974,10000,2000,9.210340371976184,20.0,1,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,14,10k,2.0,medium,2026-05-09 21:06:14.010716+00:00,697,0,0.0,67.18,99.23,109.79,71.44,0.1291,250,0,0.1435,722.35,0.0,0.000554,10000,2000,9.210340371976184,20.0,0,1,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,14,10k,2.0,medium,2026-05-09 21:07:02.467080+00:00,586,0,0.0,76.38,100.06,113.39,81.55,0.1085,250,0,0.1706,1392.53,0.0,0.00171,10000,2000,9.210340371976184,20.0,0,0,0,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,14,10k,2.0,medium,2026-05-09 21:07:21.430422+00:00,598,0,0.0,36.41,51.07,57.38,37.51,0.1107,50,0,0.0,0.0,2.641e-05,0.148136,10000,2000,9.210340371976184,20.0,0,1,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,14,10k,2.0,medium,2026-05-09 21:09:14.026460+00:00,594,0,0.0,75.23,102.35,114.18,80.84,0.11,50,0,0.1684,1366.23,0.0,0.001719,10000,2000,9.210340371976184,20.0,0,0,0,1
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,14,10k,2.0,medium,2026-05-09 21:10:15.754729+00:00,559,0,0.0,1016.46,1262.34,1867.41,1061.46,0.1035,50,0,0.0,0.0,2.643e-05,0.037054,10000,2000,9.210340371976184,20.0,0,0,1,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,14,10k,2.0,medium,2026-05-09 21:13:36.385617+00:00,629,0,0.0,226.65,282.56,396.28,234.74,0.1165,50,0,0.0,0.0,2.664e-05,0.037054,10000,2000,9.210340371976184,20.0,0,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,14,10k,2.0,medium,2026-05-09 21:14:11.269135+00:00,657,0,0.0,105.57,117.5,125.08,107.18,0.1217,50,0,0.0,0.0,2.67e-05,0.148137,10000,2000,9.210340371976184,20.0,0,0,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,14,10k,2.0,medium,2026-05-09 21:17:12.816365+00:00,635,0,0.0,85.47,124.41,141.68,93.3,0.1176,250,0,0.1575,1995.74,0.0,0.000621,10000,2000,9.210340371976184,20.0,0,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,14,10k,2.0,medium,2026-05-09 21:18:08.290865+00:00,611,0,0.0,149.07,166.95,178.61,151.42,0.1131,250,0,0.0,0.0,2.667e-05,0.148137,10000,2000,9.210340371976184,20.0,0,0,0,0
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,14,10k,2.0,medium,2026-05-09 21:19:00.331819+00:00,618,0,0.0,39.81,52.35,57.32,42.23,0.1144,50,1,0.1618,365.22,0.0,0.000341,10000,2000,9.210340371976184,20.0,1,0,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,14,10k,2.0,medium,2026-05-09 21:19:45.689298+00:00,652,0,0.0,308.0,342.33,371.04,322.04,0.1207,250,0,0.0,0.0,0.0,0.00188,10000,2000,9.210340371976184,20.0,0,0,1,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,14,10k,2.0,medium,2026-05-09 21:21:00.172291+00:00,624,0,0.0,67.48,101.96,117.77,74.15,0.1156,50,0,0.1603,670.35,0.0,0.00051,10000,2000,9.210340371976184,20.0,0,1,0,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,14,10k,2.0,medium,2026-05-09 21:23:53.058287+00:00,644,0,0.0,42.79,65.06,79.92,44.66,0.1193,250,0,0.0,0.0,2.66e-05,0.037054,10000,2000,9.210340371976184,20.0,0,1,0,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,14,10k,2.0,medium,2026-05-09 21:25:11.832774+00:00,681,0,0.0,67.05,88.24,96.13,70.72,0.1261,250,0,0.1468,703.51,0.0,0.001742,10000,2000,9.210340371976184,20.0,0,1,0,1
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,14,10k,2.0,medium,2026-05-09 21:26:26.374239+00:00,679,0,0.0,504.54,525.26,551.29,507.02,0.1257,250,0,0.0,0.0,2.641e-05,0.148136,10000,2000,9.210340371976184,20.0,0,0,1,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,14,10k,2.0,medium,2026-05-09 21:34:25.504020+00:00,621,0,0.0,5.98,9.55,20.14,6.57,0.115,250,1,0.0,0.0,2.593e-05,0.037053,10000,2000,9.210340371976184,20.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,14,10k,2.0,medium,2026-05-09 21:34:51.570844+00:00,560,0,0.0,8.46,12.36,23.02,9.17,0.1037,50,1,0.0,0.0,2.593e-05,0.037053,10000,2000,9.210340371976184,20.0,1,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,14,10k,2.0,medium,2026-05-09 21:46:07.475820+00:00,504,0,0.0,85.64,128.11,147.78,94.36,0.0933,50,0,0.1984,1434.88,0.0,0.000497,10000,2000,9.210340371976184,20.0,0,0,0,1
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,14,10k,2.0,medium,2026-05-09 21:48:59.575245+00:00,577,0,0.0,7.26,9.26,15.72,7.53,0.1069,250,1,0.0,0.0,2.58e-05,0.148136,10000,2000,9.210340371976184,20.0,1,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,14,10k,2.0,medium,2026-05-09 21:58:46.616089+00:00,672,0,0.0,44.06,69.83,97.04,47.07,0.1244,50,0,0.0,0.0,2.599e-05,0.037053,10000,2000,9.210340371976184,20.0,0,1,0,0
svc-ml-inference-2gb-slim-serverless,ml-inference,lambda,2048,slim,14,10k,2.0,medium,2026-05-09 22:05:57.131957+00:00,567,0,0.0,114.5,137.31,147.72,124.2,0.105,50,0,0.1764,4422.13,0.0,0.002461,10000,2000,9.210340371976184,20.0,0,0,1,1
svc-event-driven-api-2gb-standard-container,event-driven-api,fargate,2048,standard,14,10k,2.0,medium,2026-05-09 22:15:21.761478+00:00,655,0,0.0,38.23,56.66,66.81,39.73,0.1213,250,0,0.0,0.0,2.524e-05,0.148135,10000,2000,9.210340371976184,20.0,0,1,0,0
svc-ml-inference-2gb-standard-serverless,ml-inference,lambda,2048,standard,14,10k,2.0,medium,2026-05-09 22:43:40.679485+00:00,605,0,0.0,111.45,133.64,141.6,121.1,0.112,250,0,0.0,0.0,0.0,0.002563,10000,2000,9.210340371976184,20.0,0,0,1,1
svc-batch-transform-512mb-standard-container,batch-transform,fargate,512,standard,15,10k,2.0,large,2026-05-09 22:44:03.008936+00:00,697,0,0.0,2212.17,2323.27,2687.32,2236.9,0.1291,250,0,0.0,0.0,2.538e-05,0.037053,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-enterprise-microservice-2gb-standard-serverless,enterprise-microservice,lambda,2048,standard,15,10k,2.0,large,2026-05-09 22:46:50.292005+00:00,719,0,0.0,40.09,50.84,60.87,42.2,0.1331,250,1,0.1391,369.41,0.0,0.001155,10000,5000,9.210340371976184,50.0,1,0,0,1
svc-event-driven-api-512mb-standard-serverless,event-driven-api,lambda,512,standard,15,10k,2.0,large,2026-05-09 22:51:22.879358+00:00,529,0,0.0,67.81,104.24,113.6,73.41,0.098,250,0,0.189,700.52,0.0,0.000429,10000,5000,9.210340371976184,50.0,0,1,0,1
svc-batch-transform-2gb-standard-serverless,batch-transform,lambda,2048,standard,15,10k,2.0,large,2026-05-09 22:52:41.640350+00:00,590,0,0.0,75.43,101.33,113.45,80.1,0.1093,250,0,0.0,0.0,0.0,0.001693,10000,5000,9.210340371976184,50.0,0,0,0,1
svc-event-driven-api-2gb-slim-container,event-driven-api,fargate,2048,slim,15,10k,2.0,large,2026-05-09 22:53:17.355814+00:00,656,0,0.0,70.0,85.89,94.76,71.19,0.1215,50,0,0.0,0.0,2.629e-05,0.148136,10000,5000,9.210340371976184,50.0,0,1,0,0
svc-batch-transform-2gb-slim-serverless,batch-transform,lambda,2048,slim,15,10k,2.0,large,2026-05-09 22:54:18.578601+00:00,638,0,0.0,76.25,103.09,121.87,81.76,0.1181,50,0,0.1567,1601.18,0.0,0.001866,10000,5000,9.210340371976184,50.0,0,0,0,1
svc-ml-inference-512mb-slim-container,ml-inference,fargate,512,slim,15,10k,2.0,large,2026-05-09 22:55:30.079443+00:00,680,0,0.0,2073.2,2622.56,3116.46,2128.21,0.1259,50,0,0.0,0.0,2.647e-05,0.037054,10000,5000,9.210340371976184,50.0,0,0,1,0
svc-batch-transform-512mb-slim-container,batch-transform,fargate,512,slim,15,10k,2.0,large,2026-05-09 22:58:38.891711+00:00,560,0,0.0,2306.92,2451.86,2964.43,2331.82,0.1037,50,0,0.0,0.0,2.666e-05,0.037054,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-batch-transform-2gb-slim-container,batch-transform,fargate,2048,slim,15,10k,2.0,large,2026-05-09 22:59:11.369955+00:00,596,0,0.0,984.61,1009.43,1022.94,984.84,0.1104,50,0,0.0,0.0,2.666e-05,0.148137,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,15,10k,2.0,large,2026-05-09 23:02:13.164694+00:00,652,0,0.0,84.58,125.83,150.77,91.85,0.1207,250,0,0.1534,1329.66,0.0,0.000629,10000,5000,9.210340371976184,50.0,0,0,0,1
svc-batch-transform-2gb-standard-container,batch-transform,fargate,2048,standard,15,10k,2.0,large,2026-05-09 23:03:21.417636+00:00,535,0,0.0,1332.78,1358.02,1447.21,1333.93,0.0991,250,0,0.0,0.0,2.665e-05,0.148137,10000,5000,9.210340371976184,50.0,0,0,0,0
svc-enterprise-microservice-512mb-slim-serverless,enterprise-microservice,lambda,512,slim,15,10k,2.0,large,2026-05-09 23:04:06.494365+00:00,595,0,0.0,40.78,51.84,63.1,42.89,0.1102,50,1,0.1681,405.48,0.0,0.000332,10000,5000,9.210340371976184,50.0,1,0,0,1
svc-ml-inference-512mb-standard-serverless,ml-inference,lambda,512,standard,15,10k,2.0,large,2026-05-09 23:05:01.561323+00:00,582,0,0.0,306.06,346.29,376.27,323.38,0.1078,250,0,0.1718,4699.52,0.0,0.001685,10000,5000,9.210340371976184,50.0,0,0,1,1
svc-event-driven-api-512mb-slim-serverless,event-driven-api,lambda,512,slim,15,10k,2.0,large,2026-05-09 23:06:00.281218+00:00,543,0,0.0,68.3,105.25,117.82,74.12,0.1006,50,0,0.1842,604.18,0.0,0.000444,10000,5000,9.210340371976184,50.0,0,1,0,1
svc-event-driven-api-512mb-standard-container,event-driven-api,fargate,512,standard,15,10k,2.0,large,2026-05-09 23:08:59.317615+00:00,574,0,0.0,124.62,175.44,185.67,129.68,0.1063,250,0,0.0,0.0,2.656e-05,0.037054,10000,5000,9.210340371976184,50.0,0,1,0,0
svc-event-driven-api-2gb-standard-serverless,event-driven-api,lambda,2048,standard,15,10k,2.0,large,2026-05-09 23:10:19.181359+00:00,642,0,0.0,68.06,86.71,96.82,71.09,0.1189,250,0,0.1558,715.31,0.0,0.00165,10000,5000,9.210340371976184,50.0,0,1,0,1
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,15,10k,2.0,large,2026-05-09 23:11:49.089881+00:00,639,0,0.0,1192.64,1222.39,1315.69,1177.55,0.1183,250,0,0.0,0.0,2.64e-05,0.148136,10000,5000,9.210340371976184,50.0,0,0,1,0
svc-enterprise-microservice-512mb-standard-container,enterprise-microservice,fargate,512,standard,15,10k,2.0,large,2026-05-09 23:19:39.243668+00:00,623,0,0.0,5.73,9.95,23.88,6.51,0.1154,250,1,0.0,0.0,2.59e-05,0.037053,10000,5000,9.210340371976184,50.0,1,0,0,0
svc-enterprise-microservice-512mb-slim-container,enterprise-microservice,fargate,512,slim,15,10k,2.0,large,2026-05-09 23:20:06.943841+00:00,777,0,0.0,8.71,12.14,26.06,9.4,0.1439,50,1,0.0,0.0,2.581e-05,0.037053,10000,5000,9.210340371976184,50.0,1,0,0,0
svc-batch-transform-512mb-slim-serverless,batch-transform,lambda,512,slim,15,10k,2.0,large,2026-05-09 23:31:11.946772+00:00,717,0,0.0,84.78,123.86,138.86,91.04,0.1328,50,0,0.1395,1354.92,0.0,0.000687,10000,5000,9.210340371976184,50.0,0,0,0,1
svc-enterprise-microservice-2gb-standard-container,enterprise-microservice,fargate,2048,standard,15,10k,2.0,large,2026-05-09 23:33:59.786029+00:00,637,0,0.0,7.49,10.9,18.78,8.0,0.118,250,1,0.0,0.0,2.496e-05,0.148135,10000,5000,9.210340371976184,50.0,1,0,0,0
svc-event-driven-api-512mb-slim-container,event-driven-api,fargate,512,slim,15,10k,2.0,large,2026-05-09 23:43:48.039120+00:00,558,0,0.0,116.52,169.99,226.05,122.37,0.1033,50,0,0.0,0.0,2.553e-05,0.037053,10000,5000,9.210340371976184,50.0,0,1,0,0
